target,kernel,correlation_method,kernel_objective_spearman_correlation,kernel_objective_spearman_p_value,kernel_condition_number,kernel_log_abs_determinant,surrogate_normalized_mse_mean,surrogate_normalized_mse_std,surrogate_r2_mean,surrogate_r2_std,surrogate_nlpd_mean,surrogate_nlpd_std
target_len_5_refined_1,noisy_hybrid_kernel,spearman,0.23516336641774993,3.605261759447086e-63,681.8809268863735,-486.1991522480669,1.5393393253900658,1.9238953163831656,-0.3007916405470962,0.6720376788706895,3.133166147919632,2.885225813083332
target_len_5_refined_1,noisy_hierarchical_damg_kernel_13,spearman,0.24068537370596957,3.582936301512831e-66,374.1619684485603,-492.17122220658695,1.4683654978680531,1.7526189754613755,-0.13883476996439575,0.19266147093349587,1.703014209153709,0.9616417570004716
target_len_5_refined_1,tree_kernel_1,spearman,0.049338108287047995,0.0005156701851912837,14483.582369597038,-371.6325928999907,1.6239836263913525,1.681112687468221,-1.6741307593625485,1.963665303599769,34.78468506647845,30.573764769572993
target_len_5_refined_1,tree_kernel_2,spearman,0.03935678335454318,0.005616502973883526,27426.85633814698,-485.56187413790167,1.7369970990488295,1.8466179216222363,-1.3869119933633465,1.370874232985881,74.16959601837968,73.27721455415067
target_len_5_refined_1,tree_kernel_3,spearman,-0.019647120839176583,0.16694659707474888,12834.656515222481,-433.832891544644,1.717991788286232,1.798204021083478,-1.466979733332558,1.424564430817181,56.265717905696235,60.19265769549227
target_len_5_refined_1,wl_kernel_1,spearman,0.057462106803116135,5.229209481810155e-05,50991.67925011549,-367.9950527239267,2.1649375320173507,1.6239553573048855,-5.794461069632964,5.18687706705801,55.934274845591496,29.779409051391784
target_len_5_refined_1,wl_kernel_2,spearman,0.028481229612656107,0.04509872323679721,40431497.46308798,-708.5236351498326,2.302457253045482,1.9441752595775224,-4.717006438825014,4.181207068468916,376.16793724390845,350.0844555827557
target_len_5_refined_1,wl_kernel_3,spearman,-0.024241445707728525,0.08812791352485674,1794120.336258601,-947.0858971730538,2.276851473841571,1.7777291468403473,-5.518008031786258,6.128469532996128,470.4097136479128,435.30578494430785
target_len_5_refined_1,damg_kernel_1,spearman,0.40040793282862525,5.023105086962848e-190,104.54449373228186,-50.28739364502165,1.5650658518447318,1.7823386721344376,-0.6457132380920464,0.9548825746606707,2.0458375639108914,1.6121259630009503
target_len_5_refined_1,damg_kernel_2,spearman,0.014882869274668137,0.2951474570199187,5026.889441392882,-inf,1.840774402802873,1.9313374705435467,-1.8665486851387219,1.8047029330444768,2555.515613050752,2925.9463994833686
target_len_5_refined_1,damg_kernel_3,spearman,0.046970735462581036,0.0009474823910307639,6857998568155304.0,-inf,1.482347009876108,1.685306382493914,-0.4037667524896202,0.3539227266229361,10369.55621503196,12565.788783341988
target_len_5_refined_1,operator_histogram_kernel,spearman,0.06954672979627917,9.69446183049632e-07,24359952278.94651,-inf,2.018926751565325,2.728674185022728,-0.36011405004909147,0.26212300003095546,525.8472986183948,625.3827710066652
target_len_5_refined_2,noisy_hierarchical_tree_kernel,spearman,0.01918101100027265,0.17724478649745254,13403.04331922061,-725.2001827266099,0.725526611345033,0.7703377036887493,0.3856074956571173,0.15325025248539928,1.3050581126643332,0.7737857893327367
target_len_5_refined_2,noisy_hierarchical_wl_kernel,spearman,0.02625745696398379,0.06471413911583866,75079.67583238351,-757.7336626983334,0.9105651032499354,0.6016686544001933,0.04037171777783248,0.21325088770869477,1.5919428006852179,0.8403772834678698
target_len_5_refined_2,noisy_hierarchical_damg_kernel,spearman,0.13299546646779747,5.6426960731740624e-21,439.49465575183615,-457.2171537495905,0.5560725146978991,0.7091578560963625,0.6041698065757691,0.20545689934351524,1.1858928930662247,0.8784479453606939
target_len_5_refined_2,noisy_combined_hierarchical_kernel,spearman,0.133626266847116,3.677060957513663e-21,1030.7815693545401,-463.3599733104395,0.5615579211734161,0.7200127299691641,0.6020085870444266,0.2094198463953624,1.1929378359285951,0.8924557499809037
target_len_5_refined_2,noisy_hybrid_kernel,spearman,0.18951794669371452,2.9768575084465134e-41,567.3432822676607,-477.73250547363557,0.5569144470618819,0.7085858251988371,0.6023904471228467,0.203380892507934,1.1861299645350147,0.8783087101960859
target_len_5_refined_2,noisy_hierarchical_damg_kernel_13,spearman,0.2064273469726101,8.899556433831224e-49,293.7126455465975,-482.1284209089998,0.5560725124972457,0.709157857029276,0.6041698096507713,0.20545690077258222,1.1858924086572171,0.878448859109625
target_len_5_refined_2,tree_kernel_1,spearman,0.020630603991087727,0.1467020427200652,18463.76402296702,-397.1021398722589,0.7325986067966235,0.7865423653801845,0.3841608733701984,0.16251204605348288,24.596538525089017,27.76459972280871
target_len_5_refined_2,tree_kernel_2,spearman,0.0050858759542287855,0.7205416121520353,39022.66705074322,-450.33666835227353,1.5130857475218786,1.286592179710437,-0.5026690044200437,0.30871947857504095,96.23588206387787,85.46225424405884
target_len_5_refined_2,tree_kernel_3,spearman,0.022494999246088505,0.11354368430216553,10362.732131810624,-351.6595364327372,1.5020764404948794,1.254722103600976,-0.48089865491891715,0.2416785558012694,34.68357595410125,31.693775280189985
target_len_5_refined_2,wl_kernel_1,spearman,0.02977538346479384,0.036187060905548414,57361.959524916674,-395.5466565879194,0.7634974438071018,0.7168250676668201,0.3011926055213617,0.15242790600309852,29.135343748702915,28.720659478681352
target_len_5_refined_2,wl_kernel_2,spearman,0.009339381918591922,0.511224552325747,38542841.284346856,-577.7224126835013,1.8795582990302613,1.0666059557065235,-1.1635422008010514,0.6296652481131378,293.2007501789222,194.10847280838942
target_len_5_refined_2,wl_kernel_3,spearman,0.0298992226175553,0.0354189633528442,953615.4218542549,-828.3973719096126,2.646997145956025,1.2546294453654296,-2.1706516733163785,1.0019587792778282,361.3324881595005,292.16060083329046
target_len_5_refined_2,damg_kernel_1,spearman,0.3521774267380482,1.6865008878394737e-144,84.65461549904707,-47.25813922570304,0.5560986904686047,0.7092856155280163,0.6042248969830863,0.20556764225516572,1.10289828935067,0.6174314435793464
target_len_5_refined_2,damg_kernel_2,spearman,-0.0014164678387697045,0.9206363075326174,11250.682950131339,-inf,3.4087767913601974,2.3413651662424524,-2.5653711044180425,0.7535132566075334,375.3438165508518,215.68351345325266
target_len_5_refined_2,damg_kernel_3,spearman,0.007726796206608048,0.5867861985732643,3967785412374343.5,-inf,1.869204660671068,1.3400736142500043,-0.9506855069481472,0.5831093935310083,1410.767406367014,968.5488153066258
