target,kernel,correlation_method,kernel_objective_spearman_correlation,kernel_objective_spearman_p_value,kernel_condition_number,kernel_log_abs_determinant,surrogate_normalized_mse_mean,surrogate_normalized_mse_std,surrogate_r2_mean,surrogate_r2_std,surrogate_nlpd_mean,surrogate_nlpd_std
target_len_5,noisy_hierarchical_tree_kernel,spearman,-0.009758691154499042,0.49244342624991955,20204.825326246664,-717.5365612635845,0.6064569669500058,0.37199711402178115,0.41593446517073246,0.10125163188739453,1.221327634189158,0.3686541570657373
target_len_5,noisy_hierarchical_wl_kernel,spearman,-0.010012636115035006,0.4812514867547295,74704.41453302931,-744.6853297695181,0.7982158626746265,0.28033465722307205,0.08782006556589701,0.3177182176111394,1.3252393797366087,0.2399668237556848
target_len_5,noisy_hierarchical_damg_kernel,spearman,0.07959993150183885,2.048710121004632e-08,648.7802001327458,-470.341178415386,0.5003684080110513,0.3782533426899783,0.5570494940193818,0.14447559180798292,1.0965755617870565,0.3986030634905412
target_len_5,noisy_combined_hierarchical_kernel,spearman,0.07304074787326567,2.6831078112931845e-07,1284.8494100892303,-470.0465254097804,0.5005052285530472,0.37814968092583173,0.5568258245110146,0.14433098508457054,1.0966058893365407,0.39857837831817833
target_len_5,noisy_hybrid_kernel,spearman,0.15011359412365002,2.4320017033611002e-26,725.2321226784055,-485.8904390058759,0.5088388402661221,0.36763776416523086,0.5396409812193459,0.12325003788143958,1.103281305902164,0.39070194927947954
target_len_5,noisy_hierarchical_damg_kernel_13,spearman,0.1506525780317177,1.6077837772729325e-26,403.8900686219414,-491.8889714861164,0.5003683994587246,0.378253348513631,0.5570495085529201,0.14447560182665775,1.096567656934011,0.398612149559066
target_len_5,tree_kernel_1,spearman,0.004092725041425479,0.773440730050197,14361.006730287187,-368.3682720327859,0.6190764851213894,0.37171443552884603,0.39895633141708003,0.10182474283034856,16.874174012364975,12.127256705737889
target_len_5,tree_kernel_2,spearman,-0.012186651627506682,0.39132207905174066,23420.675713864577,-inf,1.2308220939166794,0.5465657356543261,-0.31344287734008475,0.24318825043359332,76.89733388493809,37.08174683340226
target_len_5,tree_kernel_3,spearman,-0.010345115666462438,0.466810075613901,17919.906112290955,-574.9632588602225,1.2777026137137821,0.4847645176492012,-0.4065546020366998,0.3213187095216034,58.69605464783738,31.897120986048797
target_len_5,wl_kernel_1,spearman,0.012835069544218905,0.36661277767253664,57202.95413751919,-365.04347832066225,0.7616422739430871,0.32844356269511826,0.18146313687988064,0.17624023670489755,21.198409459618116,10.756214174806242
target_len_5,wl_kernel_2,spearman,-0.011442476247633572,0.42089320606791314,429645587.8691869,-inf,1.6250767592970103,0.5039705226406791,-0.9160372546061011,0.720639090759671,194.0724069641366,59.71320477485531
target_len_5,wl_kernel_3,spearman,-0.01787347626993833,0.2086474286583094,3262926.055243569,-922.1227317037526,1.262071538537171,0.5136115894774281,-0.3954994289145414,0.4165810498677501,147.7990798068757,72.23963740430138
target_len_5,damg_kernel_1,spearman,0.4334826246387867,6.0502722600921625e-226,106.18803697164132,-49.729721786924884,0.5003596563249467,0.3783131366487245,0.5570954133617614,0.14449788446690018,1.072833977409489,0.3533460749686693
target_len_5,damg_kernel_2,spearman,-0.03202836559372867,0.02423367286898578,3865477336607799.0,-inf,1.6147464745609106,0.6493070712246264,-0.7631277138028293,0.34617488318022555,1001.202903812927,621.0410562427385
target_len_5,damg_kernel_3,spearman,-0.0902157158881592,2.0359519298381072e-10,7506368767310518.0,-inf,1.2625737922356184,0.5646736679960735,-0.35440349591559694,0.3137263947666257,4876.484694329899,2885.5449828060537
target_len_5,operator_histogram_kernel,spearman,0.021461762449651447,0.13110432771202618,59705273829.49672,-inf,1.1886726667528265,0.44836867296612515,-0.3326139647991435,0.35040164044613886,227.8643915663216,118.02685843662432
target_len_5_refined_1,noisy_hierarchical_tree_kernel,spearman,0.08533154951859959,1.8205368466977312e-09,15378.766212081639,-724.6760628427155,4.53356436443658,8.727535679874016,-0.06411140549506142,0.07343551880333156,3.187489410305975,4.368135704991738
target_len_5_refined_1,noisy_hierarchical_wl_kernel,spearman,0.07351361164539767,2.2446773704603065e-07,88402.76211502976,-748.0272540505318,4.533564363697583,8.727535678531849,-0.064111405505562,0.07343552019193701,3.1874888447157455,4.36813635203914
target_len_5_refined_1,noisy_hierarchical_damg_kernel,spearman,0.09646257925524498,1.0397186489630419e-11,593.6838577437898,-467.13478296292806,4.51849635164857,8.697400249048902,-0.06340361647291357,0.07375013437125767,4.917780025147315,7.828678666703956
target_len_5_refined_1,noisy_combined_hierarchical_kernel,spearman,0.14387741738969492,2.6148760787787914e-24,1232.0225766752126,-469.16551192011116,4.487856985358135,8.636122706121196,-0.06196447152765634,0.07446877575056031,4.901694434735463,7.796519996503501
target_len_5_refined_1,noisy_hybrid_kernel,spearman,0.1496459889376075,3.478246299441801e-26,702.6414399630872,-484.5211322710964,4.788313006332471,8.49538847149791,-1.2124607346758787,2.3795089182489066,5.067057933859614,7.221776672993289
target_len_5_refined_1,noisy_hierarchical_damg_kernel_13,spearman,0.16630656554158152,4.957013322456249e-32,387.9835055089608,-490.4618609601443,4.489258116623988,8.63892490951933,-0.06203029310841583,0.07443362676436698,4.76226920751004,7.517660063143388
target_len_5_refined_1,tree_kernel_1,spearman,0.09999737548593443,1.7720090891048563e-12,17022.49833635798,-378.35697522007587,4.558720351255372,8.102747924770698,-2.1510641850523653,1.7978553239296469,114.9231697184855,203.16344965350743
target_len_5_refined_1,tree_kernel_2,spearman,0.08899130010429096,3.565350539466324e-10,27593.956165508574,-429.1593687257423,4.710358961020161,8.498093444277027,-1.7931228824156704,1.5483916637960378,180.48453830998318,320.69493128017837
target_len_5_refined_1,tree_kernel_3,spearman,0.06510639454021246,4.554047752618333e-06,16828.088107481988,-377.3929343857119,4.827200357471885,8.696538937618705,-1.9262410048949483,1.7969876264924507,125.93662285012212,227.23131826103517
target_len_5_refined_1,wl_kernel_1,spearman,0.09141265909160799,1.1688781901819695e-10,59109.98129969237,-371.49176581682065,4.6004238984560475,7.862091583270582,-2.8229885501388767,1.8279096445723728,127.74999157114337,217.57826708207799
target_len_5_refined_1,wl_kernel_2,spearman,0.07321518738490702,2.512518654079629e-07,46527590.46175147,-659.4626120790289,5.53779603122301,8.478110935376701,-6.744549641538782,4.808561931443508,761.0864365199046,1222.6639250338058
target_len_5_refined_1,wl_kernel_3,spearman,0.0547542733864206,0.00011609772632384075,6320291.716809174,-816.8669737082237,6.012591450532898,8.871752368175674,-8.494175004236398,5.9660347698201255,820.4125072773384,1317.4416640097197
target_len_5_refined_1,damg_kernel_1,spearman,0.39560668043068736,3.8508408924676556e-185,103.4620624823356,-48.861645177978595,4.618598433048737,8.485367952272753,-1.4605356020415363,1.9122596223725377,5.365596198467555,8.811770250398164
target_len_5_refined_1,damg_kernel_2,spearman,-0.029769205747984112,0.036225746329864604,5595758993646455.0,-inf,5.01408616244501,9.184153048816723,-1.05896058850678,0.9375535638332247,3595.694467170359,6661.595720389825
target_len_5_refined_1,damg_kernel_3,spearman,-0.033105059931023806,0.019848601672062746,7109873810137532.0,-inf,4.685637235219148,8.936168785327974,-0.32546783894673903,0.23484623681452046,36878.08169973835,72074.5067044999
target_len_5_refined_1,operator_histogram_kernel,spearman,-0.0030675776639257626,0.8291676422333663,14141074387.981453,-inf,4.771120425534771,8.579647210636226,-1.100185530231508,1.7333096040883096,27.235648292193144,18.371235868553683
target_len_5_refined_2,noisy_hierarchical_tree_kernel,spearman,0.02185214259502327,0.12423705365094863,13478.831586430724,-724.4263337747389,0.3108445265409815,0.16629007262597995,0.7021536171213151,0.09590715560447086,0.8506257871877014,0.2175708474544897
target_len_5_refined_2,noisy_hierarchical_wl_kernel,spearman,0.011029224709591251,0.4378656908395864,93806.48691085281,-759.6697906522462,0.42243919365888133,0.1981475710843552,0.5874353301112766,0.11618358767568669,1.0061974638653968,0.3096711807150672
target_len_5_refined_2,noisy_hierarchical_damg_kernel,spearman,0.13269328189037,6.922561104063042e-21,438.04734460033956,-456.0545697121022,0.22494391064651387,0.12383721368984196,0.7842692462121219,0.060341646656517624,0.7096307778715101,0.1718864986342334
target_len_5_refined_2,noisy_combined_hierarchical_kernel,spearman,0.12777457347311585,1.8055170227687639e-19,1087.845975206914,-464.3001717951307,0.22494390568728045,0.12383721436799315,0.7842692510705901,0.060341647537172756,0.7096283373093593,0.17188663944273583
target_len_5_refined_2,noisy_hybrid_kernel,spearman,0.1991892157568184,1.7970042808269625e-45,594.3561722743893,-477.88502094015473,0.22494390648848203,0.12383721711155483,0.7842692514891763,0.06034164756174903,0.7096309694626175,0.17188554898605385
target_len_5_refined_2,noisy_hierarchical_damg_kernel_13,spearman,0.21415544932783473,1.9038449165457856e-52,307.12769780808134,-482.4067765382782,0.2249439025688468,0.12383721558846718,0.784269255316846,0.06034164700119537,0.7096324624944889,0.17188527703286602
