target,kernel,correlation_method,kernel_objective_spearman_correlation,kernel_objective_spearman_p_value,kernel_condition_number,kernel_log_abs_determinant,surrogate_normalized_mse_mean,surrogate_normalized_mse_std,surrogate_r2_mean,surrogate_r2_std,surrogate_nlpd_mean,surrogate_nlpd_std
target_len_5,noisy_hierarchical_tree_kernel,spearman,0.02172456772900763,0.12644969741704623,17878.583727285004,-718.2011808836905,1.1317529498772771,0.9579592785476057,-0.28848346503957273,0.44576887520179576,1.4299771560775745,0.5536434954685597
target_len_5,noisy_hierarchical_wl_kernel,spearman,0.01904570996550588,0.18032092370872094,66176.653534322,-739.5207530862345,1.2099910916795602,1.0547044475994547,-0.17707644806974823,0.36224313344727277,1.5170385215100728,0.5337363015705887
target_len_5,noisy_hierarchical_damg_kernel,spearman,0.0642408559550104,6.088980273891068e-06,525.425376228827,-464.1036888651145,0.9844965137070533,0.7319906948164764,-0.1357616194223918,0.4452799661502655,1.4024107786638307,0.4466651245429261
target_len_5,noisy_combined_hierarchical_kernel,spearman,0.0776558183135055,4.488861211276916e-08,1086.340322195153,-466.7379345709289,0.9857477150279591,0.7338087998595115,-0.12441349955955523,0.4409079597743248,1.4038833484632245,0.44845924797314296
target_len_5,noisy_hybrid_kernel,spearman,0.10704149993053767,4.3246875143686836e-14,630.656082996597,-482.06769672147783,1.0269751718873765,0.6776753114087468,-0.3026202780825499,0.6607365932092752,1.4539307724619832,0.4739170034361667
target_len_5,noisy_hierarchical_damg_kernel_13,spearman,0.11790993386768801,8.60184029960785e-17,342.62201514218384,-488.22719567506545,0.9844943844777185,0.7319989225178585,-0.13573033132658238,0.4452832385160197,1.4024145079128258,0.44666303284183345
target_len_5,tree_kernel_1,spearman,0.06505409978824545,4.635149637953219e-06,15676.17901430089,-373.0515982238941,0.9120312685138658,0.6163931721122866,-0.2387991822244162,0.556859273076412,22.419410564832347,15.38600648192613
target_len_5,tree_kernel_2,spearman,0.05395625307095294,0.0001458878639747098,31171.329311112884,-456.0106311211172,1.0681765273404555,0.7664663200272734,-0.505503645755977,0.8749841947209707,45.07612122105904,30.403833170200066
target_len_5,tree_kernel_3,spearman,-0.018294925183221105,0.19811356318741613,15256.321319535244,-432.0260118545707,1.1626262779690095,0.857519617209484,-0.6000890132528143,0.8511729153771215,37.13866268752751,29.975752692951072
target_len_5,wl_kernel_1,spearman,0.054644104175581916,0.0001198384130131568,42832.941798664586,-363.8346457322802,1.408346299784723,0.8503687589032963,-1.5192663411174279,1.7944636093977004,38.20490049122793,22.828254881193015
target_len_5,wl_kernel_2,spearman,0.0423509029843058,0.002880276321484459,105956559.1232584,-589.958984554261,1.7530029697418759,0.9643803598824809,-2.8029269423401297,3.6078651552879903,186.69112193129004,94.79178751855287
target_len_5,wl_kernel_3,spearman,-0.015420871668732985,0.27803462147309826,8583125.045938065,-752.5417895161243,2.0326662913167466,1.1263856800260552,-2.708022294250572,2.7532423469080376,251.82774980485175,165.46286276575486
target_len_5,damg_kernel_1,spearman,0.3319545388581087,1.2296670802313934e-127,90.22531305866188,-47.78993574706688,0.9472988429077758,0.6772689646426452,-0.1644782801997412,0.4753502158531713,1.472648500617604,0.6112430643519355
target_len_5,damg_kernel_2,spearman,-0.03731827141178548,0.008643933998533545,11539.578340248492,-inf,1.982178789095397,1.2747927581700298,-1.8307161257502542,1.6430258218290412,1506.1366609856525,1530.0220431567043
target_len_5,damg_kernel_3,spearman,-0.04789043147240814,0.00075039142200977,7030206348245797.0,-inf,1.2518274123756903,1.02206501730382,-0.4668923180784252,0.867730112069699,8290.896610559055,7719.525583597167
target_len_5,operator_histogram_kernel,spearman,0.01535469836819536,0.28010227300938983,4414509430.178026,-1023.2898830013512,1.2001400777591118,1.05888800971336,-0.12654610582373485,0.32364037764192516,4.240955708497972,2.197413375399777
target_len_5_refined_1,noisy_hierarchical_tree_kernel,spearman,-0.00901962425450634,0.5257940692166333,20205.28851394169,-720.553272271504,0.9036906944207892,0.48219363351034267,0.06898300919680236,0.283774713244543,1.3457542460998142,0.31472176217950587
target_len_5_refined_1,noisy_hierarchical_wl_kernel,spearman,-0.006303387715352558,0.6574944889087472,80325.36581619254,-745.1960112755152,1.0860041284515851,0.4697021293182447,-0.17852099509192296,0.217439245294398,1.4619825950226892,0.23508901186710868
target_len_5_refined_1,noisy_hierarchical_damg_kernel,spearman,0.1393957609791673,6.651266715416164e-23,549.1264935834934,-469.24512583942004,0.5709884334369969,0.32007232025535964,0.40895799998420285,0.18639027403567865,1.1734754520709096,0.3034075640855094
target_len_5_refined_1,noisy_combined_hierarchical_kernel,spearman,0.10541170475259484,1.0439421643999687e-13,1101.8671817599136,-469.70913251667395,0.5718320317476151,0.3247196960891146,0.4112212233691254,0.18431282610589264,1.1754862725409032,0.3067875973265041
target_len_5_refined_1,noisy_hybrid_kernel,spearman,0.21265433872653333,1.0089992908986203e-51,617.4815163308012,-484.75051031689384,0.5682614312446022,0.3243263246205237,0.42039958809208516,0.1656568909998902,1.1733860186603235,0.30574480342066424
target_len_5_refined_1,noisy_hierarchical_damg_kernel_13,spearman,0.20980766865522535,2.3023876553008564e-50,347.814647929773,-490.9612803283875,0.5663525975289116,0.325329925568266,0.4228525506273503,0.16763462878167792,1.1723276759844095,0.3057739531260834
target_len_5_refined_1,tree_kernel_1,spearman,0.009176868500884564,0.5186029212355319,15224.70744347521,-373.3929659302454,0.6479990020744832,0.3373509452871657,0.29595161084464094,0.25866008494556597,17.259007955923177,8.613061607157833
target_len_5_refined_1,tree_kernel_2,spearman,-0.007448765746657395,0.6003188562231159,24375.178628660193,-inf,1.2662627981977512,0.3901127114662503,-0.48022992181750224,0.3865404354786481,76.71087417137365,22.986993679987677
target_len_5_refined_1,tree_kernel_3,spearman,-0.02010390331882018,0.15729712169590854,19196.60372554983,-inf,1.2496328310226739,0.4464117659679302,-0.4172869799063895,0.3249356172020402,55.67583747225145,24.083264652458883
