target,kernel,correlation_method,kernel_objective_spearman_correlation,kernel_objective_spearman_p_value,kernel_condition_number,kernel_log_abs_determinant,surrogate_normalized_mse_mean,surrogate_normalized_mse_std,surrogate_r2_mean,surrogate_r2_std,surrogate_nlpd_mean,surrogate_nlpd_std
target_len_5,noisy_hierarchical_tree_kernel,spearman,-0.019971837375568777,0.1600425251587292,31333.151741438407,-721.5930474536958,0.8129027271965512,0.7093222612187301,0.2908182206715656,0.26879292863458626,1.3678247988340917,0.7029028703283459
target_len_5,noisy_hierarchical_wl_kernel,spearman,-0.0012758389488635093,0.9284933574367792,110711.7121735135,-751.6968311328873,0.9967974068438231,0.6787523653736149,0.04390925722768284,0.10127639923883196,1.9040162864846764,1.3064042702379886
target_len_5,noisy_hierarchical_damg_kernel,spearman,0.21481472749071442,9.115713818497685e-53,640.3154237346498,-472.7032616692221,0.694377078256891,0.8975936399730798,0.5103586103046668,0.21845818071813933,1.4569182748511693,1.1411786046887966
target_len_5,noisy_combined_hierarchical_kernel,spearman,0.14408671224299263,2.242355989150493e-24,1267.2510275007082,-472.91530147475237,0.6943771081700498,0.8975936901086281,0.5103579192198987,0.21845990785702962,1.4569048231985398,1.1411406452404769
target_len_5,noisy_hybrid_kernel,spearman,0.2603111911181481,1.767729003446758e-77,747.3876090334126,-488.3013240917404,0.6971799927939137,0.8961226992991091,0.5062632039617243,0.21490727064618875,1.4619439137989976,1.150581099059252
target_len_5,noisy_hierarchical_damg_kernel_13,spearman,0.260084336517319,2.4201703948439755e-77,415.9803206865789,-494.26952495455816,0.6943773536291267,0.8975934974577308,0.5103581301855409,0.21845819027339555,1.4568972178786574,1.141134188652717
target_len_5,tree_kernel_1,spearman,-0.017725362593883156,0.2124441446712848,16751.174174316362,-374.69295785720857,0.652254689690352,0.7557867620478144,0.4779609936455918,0.2472241201697334,17.029354096869373,20.570077180660086
target_len_5,tree_kernel_2,spearman,-0.02812848210358939,0.047826606654677715,24031.866370495918,-585.8022283342087,1.249640635921546,0.8325837089004929,-0.25011898187247406,0.40752396099929333,114.23931292772909,108.08794790993434
target_len_5,tree_kernel_3,spearman,-0.01826323646714084,0.19889182235478797,16141.64186043564,-539.3472072454667,1.4584531151107005,0.9796378510809088,-0.4478814473145281,0.5483598106650651,102.60023711460971,108.87506546026938
target_len_5,wl_kernel_1,spearman,0.008490276015719537,0.5503713443199889,63213.88576127641,-372.6735608438269,0.8468432624868981,0.7267591376678677,0.15409777725434212,0.5510968888157265,28.49386111748155,27.53927118608452
target_len_5,wl_kernel_2,spearman,-0.008419085994469175,0.5537192795292716,127223752.98085567,-747.563778930072,1.677052048386101,1.0426958000501407,-0.8001044159102276,0.9018770691266949,246.6037972338226,201.78723639674192
target_len_5,wl_kernel_3,spearman,-0.0068185722078162895,0.6315022485840396,1645483.0474275385,-1024.5091689036958,2.342531564072515,1.09849113873343,-1.697526472517524,1.3842571124838658,340.2127998091173,239.42518084324885
target_len_5,damg_kernel_1,spearman,0.3872301911000954,8.22950654919254e-177,112.35103563759685,-50.92337324863897,0.6792308607016811,0.9049968256371159,0.5344995010540485,0.21662173926469733,1.2553146025518331,0.8751921427308357
target_len_5,damg_kernel_2,spearman,0.09201094188327955,8.833840072021731e-11,14947.955095360949,-inf,1.3382693310029257,1.0551455771422025,-0.22572229315612727,0.31550592564058716,1015.2772712917722,981.2938470475046
target_len_5,damg_kernel_3,spearman,0.08401943817724683,3.214164589169415e-09,4337781831837412.0,-inf,1.370682304281083,0.8805536847853033,-0.3437958422418387,0.4304579121486294,3206.7191748439686,1388.646538908005
