target,kernel,correlation_method,kernel_objective_spearman_correlation,kernel_objective_spearman_p_value,kernel_condition_number,kernel_log_abs_determinant,surrogate_normalized_mse_mean,surrogate_normalized_mse_std,surrogate_r2_mean,surrogate_r2_std,surrogate_nlpd_mean,surrogate_nlpd_std
target_len_5,noisy_hierarchical_tree_kernel,spearman,0.04956415567574279,0.000485901018843814,13884.033574061605,-721.5389191053267,1.4447548056462953,1.7616305423161,-0.20445553141021353,0.2420790268360772,1.8380267887184023,1.2512909144180349
target_len_5,noisy_hierarchical_wl_kernel,spearman,0.05283908901675204,0.00019983996917078835,80616.71136018848,-748.9093175823667,1.5208552690930957,1.901850188199914,-0.22079274923899508,0.2303395913410635,1.6796274239473334,0.9518767229788361
target_len_5,noisy_hierarchical_damg_kernel,spearman,0.09737748238647008,6.616404463746536e-12,617.006604213416,-466.49151228969146,1.5033103159376622,1.8788231950681904,-0.17514243413116581,0.18744199405713521,1.78270944364289,1.15856539837985
target_len_5,noisy_combined_hierarchical_kernel,spearman,0.12445797462424835,1.517436906500801e-18,1322.5412559147067,-469.43873104294244,1.5031930645992264,1.8789104832653831,-0.17377293256702164,0.18647555387792206,1.7831370780358795,1.15825639832786
target_len_5,noisy_hybrid_kernel,spearman,0.2184318148290442,1.5344060870555752e-54,720.4043680888102,-484.22694398041085,1.5372538907816358,1.6925576305542576,-0.9859940555084611,1.3238023597609732,1.7655210819891205,1.1692535788647413
target_len_5,noisy_hierarchical_damg_kernel_13,spearman,0.15792760475766277,5.190078616241911e-29,408.998717368479,-489.93186324034724,1.5031935149432127,1.878910088876944,-0.1737784377252675,0.18647938236572667,1.7831340899270967,1.1582578896130573
target_len_5,tree_kernel_1,spearman,0.06986030827855491,8.659794288631691e-07,16120.254091168401,-377.3132206044996,1.460330135448002,1.7435148978324613,-0.397735302628469,0.40933552590908306,36.74528186182281,45.36048587091642
target_len_5,tree_kernel_2,spearman,0.05969391212325529,2.6395286480931758e-05,27238.174891112256,-490.3225496485967,1.6294857466622659,1.834259811159795,-1.0769952223500017,0.9030373969381977,71.6535843844176,82.48452658107401
target_len_5,tree_kernel_3,spearman,0.031465966201318654,0.02684143961343497,19010.196808822966,-403.5438651040323,1.6519117533994645,1.8081237497406595,-1.066864105749971,0.8704601910131696,50.52449052015871,59.46677562303311
target_len_5,wl_kernel_1,spearman,0.08791266406705893,5.804854472075067e-10,65443.56270624159,-373.65565996435424,1.7778581098257482,1.7005029670791958,-2.2373731152152643,2.0859346907655634,55.97446544714272,54.1121717887492
target_len_5,wl_kernel_2,spearman,0.054689295578557395,0.00011829044503477914,18986305.966438297,-743.0850501050112,1.880115445188568,1.6834785792111198,-2.614101431480731,2.1405395835070626,335.6500708842133,328.9859372766058
