target,kernel,correlation_method,kernel_objective_spearman_correlation,kernel_objective_spearman_p_value,kernel_condition_number,kernel_log_abs_determinant,surrogate_normalized_mse_mean,surrogate_normalized_mse_std,surrogate_r2_mean,surrogate_r2_std,surrogate_nlpd_mean,surrogate_nlpd_std
target_len_5,noisy_hierarchical_tree_kernel,spearman,-0.027622758396175316,0.051978317850472154,14378.188359996499,-719.7550843796313,1.4887254591916228,1.8295168592715736,-0.16884692511962024,0.1138094114611279,1.6635461062814847,0.9156740397694244
target_len_5,noisy_hierarchical_wl_kernel,spearman,-0.013439084458167619,0.3444918084056645,81254.13717717241,-745.4910570510973,1.4887254589621308,1.8295168590021782,-0.1688469252733396,0.11380941204732473,1.6635460543987137,0.9156733335389814
target_len_5,noisy_hierarchical_damg_kernel,spearman,0.22700388722976253,7.1217508261723605e-59,618.6171561527236,-467.81837282806174,1.6005437680930126,1.7388823572336076,-0.9239100919881512,2.0758931990076337,2.4032701936210064,2.2018965916537097
target_len_5,noisy_combined_hierarchical_kernel,spearman,0.1497874480188814,3.121782848045659e-26,1335.4411633633454,-469.26461549880173,1.6018685058647804,1.7385992700254103,-0.9304589107800176,2.088973543656269,2.4046902402466093,2.201393221113745
target_len_5,noisy_hybrid_kernel,spearman,0.2762001967429676,2.2471097787579195e-87,739.4824296788131,-484.73765947890985,1.188540766104717,1.7348636074998358,0.11676544437153144,0.24406796751743173,2.3603903644936572,2.2219759455274977
target_len_5,noisy_hierarchical_damg_kernel_13,spearman,0.2924209197511205,3.503622151634521e-98,406.50896441109643,-490.31858379645473,1.6005516304413114,1.7388850460320657,-0.9238897455246686,2.075866501074416,2.403281702003205,2.2018917915506955
target_len_5,tree_kernel_1,spearman,-0.02879237351914458,0.04280257610039881,14736.15460405328,-374.3137635433968,1.3106781241755343,1.350558941196063,-0.7879533230221792,0.8719486658132906,38.337547922353444,38.685348041090194
target_len_5,tree_kernel_2,spearman,-0.038626686959804105,0.006568652499416383,24326.151093985416,-422.99858515765686,1.8004217195179226,1.8270822155613318,-1.5909961293622974,1.4832700904167806,89.28856071142619,94.55572586708475
target_len_5,tree_kernel_3,spearman,-0.012501541855193117,0.379198710038527,17853.72247423223,-371.42425952054475,1.9026310218150613,1.9706736616836271,-1.4471282224070154,0.9983984066812005,60.37895893527444,70.62623374916909
target_len_5,wl_kernel_1,spearman,-0.009671693515997695,0.4963094530962815,51138.405663636746,-369.2606812241945,1.4745620078801618,1.2305731337108379,-2.017075005139309,1.8581977571391004,48.572357039832056,39.127258876148865
target_len_5,wl_kernel_2,spearman,-0.0248662819726599,0.08023457385015721,19684956.269541048,-678.099878642574,2.1224620357091233,1.8721047953080334,-3.0099180561831185,2.6335594046532185,317.1401991372526,274.87164761541123
target_len_5,wl_kernel_3,spearman,-0.0034969235342086936,0.8057062339080049,1964834.7786746654,-829.2431117751914,2.248747431437556,2.0021507638723963,-3.269533025262535,2.9644987622720125,249.34636604331166,202.87050113555563
target_len_5,damg_kernel_1,spearman,0.42253890510123804,1.3073194782144748e-213,110.14306143718935,-49.21272342805263,1.3323663258339766,1.6425904546668961,-0.14213700522462058,0.29303448607845994,1.7991062191107499,1.4320000333543605
target_len_5,damg_kernel_2,spearman,0.06385755177735883,6.9168411792539845e-06,6116.3015771075225,-inf,1.8751344494845577,2.0029737626858237,-1.1884653109672432,1.0243128175827598,153.65730703552347,61.47766844572415
target_len_5,damg_kernel_3,spearman,0.09002734761177465,2.2203077674031558e-10,7138021635789505.0,-inf,1.7988085007839907,1.7026310448501722,-1.609861714015672,2.6146881447331194,1269.298833232457,1092.2123119631926
target_len_5,operator_histogram_kernel,spearman,0.023310082971365515,0.10104295038344874,180535282558.4674,-1354.4350979853502,1.3621828184801625,1.8266455804029689,-0.10972548206161514,0.26575855717322555,24.613194391890147,17.213944361782435
target_len_5_refined_1,noisy_hierarchical_tree_kernel,spearman,0.02677805432889679,0.059583225527937086,25051.43143640869,-723.4913415519507,0.34066905564984556,0.1568389400097463,0.6372540347267817,0.12529485367846066,0.8944896440362392,0.17092785555195217
target_len_5_refined_1,noisy_hierarchical_wl_kernel,spearman,0.021403315062871284,0.1321573425790564,66922.91653524117,-747.1490382973102,0.40430722687704207,0.08681052103874583,0.5481517344701083,0.08867223357108367,0.9248390299024394,0.12093829224771371
target_len_5_refined_1,noisy_hierarchical_damg_kernel,spearman,0.14366771708770998,3.0494910415047945e-24,674.1909393359314,-465.5406788693469,0.21445133424124613,0.09337946111323062,0.7716559127090302,0.07866514080430502,0.6997809622131799,0.12233310926706117
target_len_5_refined_1,noisy_combined_hierarchical_kernel,spearman,0.14663048484703245,3.400316066208867e-25,1527.0828330166348,-468.79263991827065,0.21445135276044044,0.09337946025118242,0.7716558943157337,0.0786651310307138,0.6997787289594986,0.12233492183782764
target_len_5_refined_1,noisy_hybrid_kernel,spearman,0.20515261599497991,3.472751072720773e-48,879.8034183830778,-484.2642694570276,0.21445133135329578,0.0933794595782809,0.771655915318856,0.07866514173728302,0.6997817281450686,0.12233196541487554
target_len_5_refined_1,noisy_hierarchical_damg_kernel_13,spearman,0.2315009089405168,3.2049521774323286e-61,480.822099484653,-490.1561363385349,0.21445133550911813,0.09337946074579682,0.771655911177839,0.0786651401841767,0.6997811374823167,0.12233273205860813
target_len_5_refined_1,tree_kernel_1,spearman,0.029453465023362473,0.038250417929178285,17074.372387702326,-377.1594749098918,0.34259588836984045,0.15970811925196224,0.6359270199503986,0.12822863249722868,9.333307905234081,4.5125980381235005
target_len_5_refined_1,tree_kernel_2,spearman,0.016115070634163224,0.2569695168622603,25251.28651284336,-526.6226418453215,1.430041403868932,0.2805052287409491,-0.5934357329242005,0.28359050700946203,134.02272338979856,39.9947259916833
target_len_5_refined_1,tree_kernel_3,spearman,0.03195604857216424,0.024556196519976353,18783.131017328433,-522.6379107913683,1.417822022517216,0.2442274331205962,-0.5803182980191132,0.26274571762657933,105.23411823903893,37.822620430437304
target_len_5_refined_1,wl_kernel_1,spearman,0.025865782431647485,0.06881020091390391,56825.14442887018,-371.0191685929194,0.39003823255505965,0.0890926928218773,0.5687783449799726,0.0757934067396618,10.773928630070278,2.7624885849281147
target_len_5_refined_1,wl_kernel_2,spearman,0.004573326584413147,0.747693262576206,16628958.17370334,-777.6379209209175,2.225740922548006,0.24572397398647863,-1.527532527238431,0.5434047871796893,321.49313552078894,75.31787008239485
target_len_5_refined_1,wl_kernel_3,spearman,0.030911776956426083,0.02964460455671268,1446164.8672338764,-945.9931461549108,2.215860645742849,0.3419822685347987,-1.5149326670667438,0.6127032273528729,294.6144691724764,46.664151984202675
