target,kernel,correlation_method,kernel_objective_spearman_correlation,kernel_objective_spearman_p_value,kernel_condition_number,kernel_log_abs_determinant,surrogate_normalized_mse_mean,surrogate_normalized_mse_std,surrogate_r2_mean,surrogate_r2_std,surrogate_nlpd_mean,surrogate_nlpd_std
target_len_5,noisy_hierarchical_tree_kernel,spearman,-0.007179297603957426,0.6135677565764969,19203.28280795382,-724.7783968969522,2.3374013219789083,4.038681017494617,-0.09994756729859393,0.09437549939674778,2.088309261357749,2.0213612420189473
target_len_5,noisy_hierarchical_wl_kernel,spearman,-0.010186759706469857,0.4736581892625923,118687.7196883046,-752.4648301748427,2.3374013182281272,4.038681006453297,-0.09994757449709608,0.09437550913392184,2.088310974431897,2.021360691032943
target_len_5,noisy_hierarchical_damg_kernel,spearman,0.1288517543533495,8.934212264060985e-20,659.6866272063835,-467.7793279420242,1.7917286717639367,3.106900290077015,0.11246849525227413,0.2731880086796299,2.0471846264664633,2.272170408155208
target_len_5,noisy_combined_hierarchical_kernel,spearman,0.10640552845107193,6.109283074202601e-14,1289.2931259927716,-469.00312688312164,1.793715710725753,3.105870771290253,0.10435723234954075,0.2742626711280451,2.04712930935475,2.272233208805263
target_len_5,noisy_hybrid_kernel,spearman,0.2136477773767852,3.351150592413181e-52,705.3123057380725,-483.5832763944314,1.8308650073595,3.187904051641705,0.12746363209579092,0.22630475728678653,2.4154682759096078,3.0264086319138133
target_len_5,noisy_hierarchical_damg_kernel_13,spearman,0.20307210050623808,3.1425025232488073e-47,411.05782463653037,-489.6213090052955,1.7917423983912002,3.1069231983940035,0.11245612680194028,0.2732009113790905,2.0471834420058297,2.2721643596530603
target_len_5,tree_kernel_1,spearman,-0.009933043730660009,0.48474434101580044,16035.061781076114,-376.33322070032796,1.6726356587119908,2.658394565376116,-0.1500911497008109,0.3742940917890535,59.588577148404646,100.34484346565796
target_len_5,tree_kernel_2,spearman,-0.012082939361311338,0.39536597216588587,29314.548518951837,-630.6675444153236,2.1474253812274364,3.3605659913433343,-0.46256235568154336,0.34796441961030267,126.09886164288244,203.97160898644196
target_len_5,tree_kernel_3,spearman,-0.0009157161109313849,0.9486437028142904,25205.367171735972,-616.600625260273,2.2016212824705206,3.5040411218583722,-0.518739533347478,0.4340088859629389,72.05418819093828,119.60199696509942
target_len_5,wl_kernel_1,spearman,-0.004601020617279926,0.7462178299911171,75417.70032812397,-373.4344560535354,1.6879837333200864,2.364222187522325,-0.5664882839329001,0.561662845101772,70.83380552363369,106.35574428477217
target_len_5,wl_kernel_2,spearman,-0.016721198057701954,0.23950470772575233,6586970.5548118865,-inf,2.668606596347631,3.1824027642500243,-2.1111100190374903,1.1266885235840685,462.59556352414756,624.4059953765782
target_len_5,wl_kernel_3,spearman,-0.007056646261772431,0.619640537143429,1449659.8331153572,-1101.3210939196313,2.727259049325556,3.3728492701723805,-2.1653472954287185,1.3555393737507369,467.81460916330343,696.1479574139562
target_len_5,damg_kernel_1,spearman,0.313103288371446,5.001257249585442e-113,107.65006170426773,-48.56347457698818,1.746848113805148,2.9802319143894205,0.05800434021551637,0.3180183164461446,2.295256583475336,2.8720584710514565
target_len_5,damg_kernel_2,spearman,0.0010901068531643905,0.9388809249463774,9814.856353574785,-inf,2.526952627622797,3.866142481026844,-1.1456142919135228,1.105624801400539,204.7711061603424,147.52997810702274
target_len_5,damg_kernel_3,spearman,0.06005729128946792,2.3561594986323946e-05,7402673865074644.0,-inf,2.5203451379748385,4.226227259120425,-0.3443174829687575,0.20611558441349864,2536.143850366344,3066.986428212742
target_len_5,operator_histogram_kernel,spearman,0.06696587864171055,2.410338605677303e-06,21256737961.611813,-inf,2.3543594902936293,4.0430625392442625,-0.1469722624415422,0.11354693963246272,24.595378461442476,19.640232416424595
target_len_5_refined_1,noisy_hierarchical_tree_kernel,spearman,0.030823268269189436,0.03011483683149859,13060.600474413517,-715.6527306687781,3.198652861239643,5.8886839378198825,-0.14376644208343786,0.1983785800599198,3.735820188387791,5.380176501406511
target_len_5_refined_1,noisy_hierarchical_wl_kernel,spearman,0.03591555637873532,0.011502170283105555,66592.32054727891,-739.6047272313966,3.174443415344243,5.8402658445069,-0.14195440286869143,0.1986202507942802,4.572452094601738,7.053434063866419
target_len_5_refined_1,noisy_hierarchical_damg_kernel,spearman,0.1085323376792187,1.9088442515347718e-14,524.4049187144998,-464.22087837219965,3.203995152935768,5.924088392178215,-0.10563187264682908,0.22822837724330033,5.28901457412687,8.502711120007579
target_len_5_refined_1,noisy_combined_hierarchical_kernel,spearman,0.13262022776848423,7.272754852739336e-21,1101.145517062858,-467.0839188463963,3.203995056341994,5.9240884305250505,-0.10563153343153812,0.2282288183165336,5.288847039769022,8.502401146090184
target_len_5_refined_1,noisy_hybrid_kernel,spearman,0.16034500295437748,7.253192480751692e-30,622.8631050440675,-482.9922130159832,3.2064437393521565,5.923340871513692,-0.13138188841020979,0.4685699043256884,5.187516285754109,8.553455209133814
target_len_5_refined_1,noisy_hierarchical_damg_kernel_13,spearman,0.1749031234261455,2.6760246540024843e-35,341.3137510901196,-488.57892850128115,3.203995072124767,5.924088476986886,-0.10563151339868793,0.22822886748130586,5.2889337734682895,8.502556853947393
target_len_5_refined_1,tree_kernel_1,spearman,0.05363331638681335,0.0001598777397163783,14610.04506878156,-372.0826665209521,3.242793615423506,5.852451444132608,-0.36784444155103835,0.26536258247167804,77.78686850479048,138.0576639136998
target_len_5_refined_1,tree_kernel_2,spearman,0.0373813764567982,0.008531758296300608,22855.850158866448,-420.9568393390203,3.496276224967661,5.960501483781316,-1.144663396683597,0.991707897452911,155.03432404742063,260.1713774566101
target_len_5_refined_1,tree_kernel_3,spearman,0.00032769341125803733,0.9816108256133537,16722.6836923293,-365.4029017226757,3.468935474822865,5.67579743511604,-1.5705049622224532,1.5163498020059853,120.10021698135931,206.26583257060813
target_len_5_refined_1,wl_kernel_1,spearman,0.062086067234452154,1.2353379593715295e-05,45443.6978540904,-364.70803092044156,3.5732111645209033,5.612136143062098,-1.9833803157610717,1.2490477046933561,105.37182247048774,163.94887561252025
target_len_5_refined_1,wl_kernel_2,spearman,0.04343638541319362,0.002237945603813697,60004056.74456335,-530.1179216468811,3.776180414510769,5.278383645148711,-3.2982519726346906,1.6746531247613545,529.1661479167708,775.7194489313124
target_len_5_refined_1,wl_kernel_3,spearman,0.0012014220190106097,0.9326539622510157,2028506.002039155,-825.3533971942912,4.6084656724003175,5.574476847578204,-5.850099027289424,5.196165930433377,740.9277074605122,1055.5405830943648
