target,kernel,correlation_method,kernel_objective_spearman_correlation,kernel_objective_spearman_p_value,kernel_condition_number,kernel_log_abs_determinant,surrogate_normalized_mse_mean,surrogate_normalized_mse_std,surrogate_r2_mean,surrogate_r2_std,surrogate_nlpd_mean,surrogate_nlpd_std
target_len_5,noisy_hierarchical_tree_kernel,spearman,0.016543644354175362,0.24453173443569287,15083.444574998895,-718.51526536618,0.5205355949455691,0.3339612514363972,0.49633852549436613,0.20875207173599536,1.0870520112019872,0.30194079282399355
target_len_5,noisy_hierarchical_wl_kernel,spearman,0.015166498809248976,0.2860397385918883,87606.69308835431,-742.4259726161042,0.8251921813861246,0.27924815485831295,0.1668779536149824,0.15796778857574928,1.396158753734487,0.35101459651611766
target_len_5,noisy_hierarchical_damg_kernel,spearman,0.14518708671100883,9.957444505475671e-25,596.0519511921699,-468.2580248152776,0.37865897575935165,0.34938849432648567,0.6571224984469024,0.2179898922592708,0.9818474597886482,0.42270060708793544
target_len_5,noisy_combined_hierarchical_kernel,spearman,0.1262819366993667,4.739269504946221e-19,1203.720509140285,-469.6737182895083,0.37563935115545044,0.3548400890815602,0.6628697418287237,0.21490535553696122,0.9807839269585659,0.43447360482893016
target_len_5,noisy_hybrid_kernel,spearman,0.18830210919809762,9.735393764859998e-41,696.0732818129187,-485.4850405500244,0.3726006452902008,0.3491546035376448,0.6648419380634227,0.211976145772751,0.9745735301267023,0.42259926332982517
target_len_5,noisy_hierarchical_damg_kernel_13,spearman,0.20926322725045732,4.165804545380261e-50,380.8761052279666,-491.49479735564626,0.37260111304754046,0.34915435711105397,0.6648413775995516,0.21197585567225952,0.9745794616676168,0.4226078898238693
target_len_5,tree_kernel_1,spearman,0.04622978770665987,0.001140040145892198,17496.083561551728,-373.3708121706191,0.52203464019399,0.33981805772852736,0.4957971647345108,0.21081286475498887,13.473210877994148,8.725408993313511
target_len_5,tree_kernel_2,spearman,0.035792915279006764,0.01178807391806715,27623.319896908,-486.12848871796973,1.047367202383271,0.18870206225986355,-0.10359959774761371,0.22675263988931219,70.12995861625708,27.038734709677225
target_len_5,tree_kernel_3,spearman,-0.009056444237477907,0.5241056463614651,14573.907164094298,-432.785332940471,1.0521860919527555,0.2820191684407219,-0.10005180552515842,0.30325724953012767,50.479205279756094,26.767467691487454
target_len_5,wl_kernel_1,spearman,0.042047156801917514,0.003087983291426428,52212.935223343506,-366.54678541223024,0.6772103848403562,0.334477821370818,0.3236593344538322,0.22373851188575247,19.02568421092645,9.86256868665405
target_len_5,wl_kernel_2,spearman,0.030565649938611474,0.03152015921187872,69295083.66851927,-597.1261307753732,1.655670871593007,0.3843251749598841,-0.7864622483456488,0.5997904608926519,202.74902123507974,44.86908463648628
target_len_5,wl_kernel_3,spearman,-0.009881356551399559,0.48701992875182243,12573686.331659585,-780.3532399635645,1.682799482858482,0.44613661416790984,-0.798098752349951,0.6208695500633636,197.8951357707717,51.654994746105025
target_len_5,damg_kernel_1,spearman,0.43551039475556835,2.7915015468944876e-228,104.4360269331411,-49.29492416289413,0.3738706926007575,0.34931280736877984,0.6630906248744182,0.21336573034252154,0.9448301797158557,0.301918248521137
target_len_5,damg_kernel_2,spearman,0.025125469640010587,0.07713347789761786,7124984848098365.0,-inf,1.3948292104420958,0.6243739847550953,-0.4081208448038433,0.5255446292111745,658.891996020325,264.4023006591364
target_len_5,damg_kernel_3,spearman,-0.014904924996771722,0.29443233180796297,7701570048937638.0,-inf,1.1116061113941813,0.304416411909304,-0.18023279810446785,0.3936295231710263,3552.389599236162,845.2733487724597
target_len_5,operator_histogram_kernel,spearman,-0.011365855167279885,0.4240105991343581,6123819475.812801,-inf,1.056438403639341,0.28548230895957305,-0.07530800898871096,0.04826186975728851,44.32674627036345,42.351432123139375
